ano_avaliacao,codigo_uf,sigla_uf,codigo_municipio,nome_municipio,rede,pct_alfabetizados_2023,pct_alfabetizados_2024,variacao_2023_2024_pp,meta_2024,gap_meta_2024_pp,atingiu_meta_2024,meta_2025,meta_2026,meta_2027,meta_2028,meta_2029,meta_2030,nivel_alfabetizacao,pct_participacao,ranking_amostra_brasil_2024,ranking_amostra_uf_2024
2024.0,50.0,MS,5007406.0,Rio Verde de Mato Grosso,MUNICIPAL,47.3,49.11,1.8100000000000023,52.63,-3.520000000000003,0,57.9,63.0,67.83,72.3,76.37,80.0,1,84.95575221238938,3703,57
2024.0,31.0,MG,3152600.0,Pouso Alto,MUNICIPAL,78.4,79.55,1.1499999999999915,78.67,0.8799999999999955,1,78.89,79.12,79.34,79.56,79.78,80.0,4,92.42424242424242,1079,289
2024.0,43.0,RS,4309050.0,Glorinha,MUNICIPAL,65.1,34.300000000000004,-30.79999999999999,67.53,-33.23,0,69.87,72.11,74.25,76.28,78.2,80.0,0,91.8918918918919,4582,376
2024.0,35.0,SP,3553500.0,Tapiraí,MUNICIPAL,53.7,57.45,3.75,58.05,-0.5999999999999943,0,62.29,66.34,70.17,73.74,77.02,80.0,2,98.09523809523807,3051,372
2024.0,22.0,PI,2208809.0,Regeneração,MUNICIPAL,40.9,31.32,-9.579999999999998,47.06,-15.740000000000002,0,53.32,59.47,65.34,70.78,75.69,80.0,0,96.98795180722892,4691,204
2024.0,41.0,PR,4127700.0,Toledo,MUNICIPAL,79.6,81.69,2.0900000000000034,79.64,2.049999999999997,1,79.7,79.76,79.82,79.88,79.94,80.0,5,86.9327501366867,909,88
2024.0,35.0,SP,3556503.0,Várzea Paulista,MUNICIPAL,48.7,53.24,4.539999999999999,53.85,-0.6099999999999994,0,58.9,63.76,68.36,72.63,76.51,80.0,2,90.7563025210084,3407,452
2024.0,43.0,RS,4313300.0,Nova Prata,MUNICIPAL,78.8,61.1,-17.699999999999996,78.96,-17.859999999999992,0,79.13,79.31,79.48,79.66,79.83,80.0,3,89.01098901098901,2746,116
2024.0,25.0,PB,2510303.0,Nova Palmeira,MUNICIPAL,59.4,76.75,17.35,62.84,13.909999999999997,1,66.12,69.26,72.23,75.01,77.6,80.0,4,88.67924528301887,1338,43
2024.0,22.0,PI,2207306.0,Paes Landim,MUNICIPAL,51.8,45.31,-6.489999999999995,56.42,-11.11,0,60.98,65.35,69.47,73.31,76.82,80.0,1,100.0,3973,173
2024.0,43.0,RS,4320552.0,Sertão Santana,MUNICIPAL,74.8,46.2,-28.599999999999994,75.57,-29.36999999999999,0,76.35,77.12,77.86,78.59,79.31,80.0,1,100.0,3909,257
2024.0,29.0,BA,2910859.0,Filadélfia,MUNICIPAL,18.3,36.76,18.459999999999997,25.25,11.509999999999998,1,33.77,43.5,53.75,63.7,72.6,80.0,0,93.79310344827586,4474,167
2024.0,31.0,MG,3104908.0,Baependi,MUNICIPAL,70.3,77.43,7.13000000000001,71.83,5.6000000000000085,1,73.33,74.77,76.16,77.49,78.77,80.0,4,93.75,1259,343
2024.0,43.0,RS,4310207.0,Ijuí,MUNICIPAL,76.5,61.9,-14.600000000000001,77.0,-15.100000000000001,0,77.52,78.03,78.54,79.03,79.52,80.0,3,92.96875,2675,109
2024.0,21.0,MA,2109601.0,Rosário,MUNICIPAL,56.7,57.6,0.8999999999999986,60.53,-2.9299999999999997,0,64.27,67.85,71.24,74.4,77.32,80.0,2,88.38268792710706,3040,122
2024.0,31.0,MG,3143302.0,Montes Claros,MUNICIPAL,61.6,75.18,13.580000000000005,64.62,10.560000000000002,1,67.55,70.34,72.99,75.49,77.83,80.0,4,87.72901576480614,1481,409
2024.0,29.0,BA,2926806.0,Rio do Antônio,MUNICIPAL,62.5,43.82,-18.68,65.42,-21.6,0,68.18,70.83,73.34,75.71,77.93,80.0,1,97.8021978021978,4065,87
2024.0,24.0,RN,2402402.0,Carnaúba dos Dantas,MUNICIPAL,65.5,29.88,-35.620000000000005,67.88,-38.0,0,70.15,72.33,74.41,76.38,78.24,80.0,0,82.85714285714286,4740,119
2024.0,51.0,MT,5106240.0,Nova Ubiratã,MUNICIPAL,73.2,58.41,-14.790000000000006,74.28,-15.870000000000005,0,75.3,76.3,77.27,78.21,79.12,80.0,2,91.41630901287554,2974,95
2024.0,26.0,PE,2612604.0,Santa Maria da Boa Vista,MUNICIPAL,45.6,64.37,18.770000000000003,51.17,13.200000000000003,1,56.71,62.09,67.18,71.91,76.19,80.0,3,95.65217391304348,2472,92
2024.0,23.0,CE,2309904.0,Pacujá,MUNICIPAL,97.9,100.0,2.0999999999999943,80.0,20.0,1,80.0,80.0,80.0,80.0,80.0,80.0,5,100.0,1,1
2024.0,27.0,AL,2700607.0,Barra de São Miguel,MUNICIPAL,31.8,39.04,7.239999999999998,38.79,0.25,1,46.28,53.94,61.42,68.4,74.63,80.0,0,91.04477611940298,4336,74
2024.0,29.0,BA,2919504.0,Livramento de Nossa Senhora,MUNICIPAL,38.4,38.06,-0.3399999999999963,44.87,-6.809999999999995,0,51.48,58.05,64.34,70.17,75.42,80.0,0,95.260663507109,4398,147
2024.0,31.0,MG,3113404.0,Caratinga,MUNICIPAL,50.3,67.42,17.120000000000005,55.16,12.260000000000005,1,59.95,64.57,68.93,72.97,76.67,80.0,3,88.87733887733887,2204,579
2024.0,13.0,AM,1300201.0,Atalaia do Norte,MUNICIPAL,54.2,84.07000000000001,29.870000000000005,58.48,25.59000000000001,1,62.63,66.6,70.36,73.85,77.07,80.0,5,91.11111111111111,735,2
2024.0,51.0,MT,5107768.0,Santa Rita do Trivelato,MUNICIPAL,64.8,62.63,-2.1699999999999946,67.26,-4.630000000000003,0,69.66,71.95,74.14,76.21,78.16,80.0,3,85.85858585858585,2621,77
2024.0,23.0,CE,2308302.0,Milagres,MUNICIPAL,75.3,79.33,4.030000000000001,76.0,3.3299999999999983,1,76.7,77.39,78.06,78.72,79.37,80.0,4,96.96969696969695,1099,147
2024.0,43.0,RS,4311908.0,Marcelino Ramos,MUNICIPAL,73.2,77.7,4.5,74.28,3.4200000000000017,1,75.3,76.3,77.27,78.21,79.12,80.0,4,91.17647058823528,1233,26
2024.0,27.0,AL,2708204.0,São Brás,MUNICIPAL,67.2,70.72,3.519999999999996,69.26,1.4599999999999937,1,71.26,73.18,75.01,76.76,78.43,80.0,4,98.93617021276596,1878,16
2024.0,42.0,SC,4218756.0,Tunápolis,MUNICIPAL,,73.65,,,,,74.79,75.9,76.98,78.02,79.03,80.0,4,90.47619047619048,1629,96
2024.0,52.0,GO,5214002.0,Mozarlândia,MUNICIPAL,51.2,66.57000000000001,15.370000000000005,55.96,10.610000000000007,1,60.6,65.06,69.27,73.19,76.77,80.0,3,92.6086956521739,2281,191
2024.0,42.0,SC,4212239.0,Paraíso,MUNICIPAL,85.8,83.86,-1.9399999999999977,80.0,3.8599999999999994,1,80.0,80.0,80.0,80.0,80.0,80.0,5,81.57894736842105,744,27
2024.0,28.0,SE,2803807.0,Malhada dos Bois,MUNICIPAL,40.0,37.63,-2.3699999999999974,46.27,-8.64,0,52.66,58.96,64.99,70.57,75.59,80.0,0,97.10144927536231,4424,30
2024.0,17.0,TO,1720853.0,Sucupira,MUNICIPAL,77.6,58.97,-18.629999999999995,77.95,-18.980000000000004,0,78.3,78.65,78.99,79.33,79.67,80.0,2,96.66666666666669,2932,28
2024.0,31.0,MG,3167905.0,Tabuleiro,MUNICIPAL,80.5,74.43,-6.069999999999993,80.0,-5.569999999999993,0,80.0,80.0,80.0,80.0,80.0,80.0,4,91.66666666666666,1563,425
2024.0,25.0,PB,2514701.0,São José do Sabugi,MUNICIPAL,51.5,48.54,-2.960000000000001,56.21,-7.670000000000002,0,60.81,65.22,69.38,73.25,76.8,80.0,1,96.875,3738,139
2024.0,29.0,BA,2925303.0,Porto Seguro,MUNICIPAL,46.7,45.5,-1.2000000000000028,52.13,-6.630000000000003,0,57.5,62.69,67.61,72.17,76.31,80.0,1,94.82758620689656,3948,76
2024.0,26.0,PE,2600203.0,Afrânio,MUNICIPAL,54.6,59.870000000000005,5.270000000000003,58.8,1.0700000000000074,1,62.89,66.8,70.49,73.94,77.11,80.0,2,98.85057471264368,2862,106
2024.0,31.0,MG,3141405.0,Medina,MUNICIPAL,70.3,65.7,-4.599999999999994,71.82,-6.11999999999999,0,73.31,74.76,76.15,77.49,78.77,80.0,3,95.28795811518324,2336,608
2024.0,25.0,PB,2511707.0,Pilõezinhos,MUNICIPAL,98.6,56.06,-42.53999999999999,80.0,-23.939999999999998,0,80.0,80.0,80.0,80.0,80.0,80.0,2,77.55102040816327,3170,102
2024.0,42.0,SC,4211801.0,Ouro,MUNICIPAL,72.6,82.18,9.580000000000013,73.74,8.440000000000012,1,74.86,75.96,77.02,78.05,79.04,80.0,5,77.63157894736842,863,31
2024.0,31.0,MG,3136207.0,João Monlevade,MUNICIPAL,60.9,79.74,18.839999999999996,64.07,15.670000000000002,1,67.1,70.01,72.76,75.34,77.76,80.0,4,91.84652278177458,1065,285
2024.0,42.0,SC,4217600.0,Siderópolis,MUNICIPAL,61.7,53.57,-8.130000000000003,64.7,-11.130000000000003,0,67.61,70.39,73.03,75.51,77.84,80.0,2,86.5079365079365,3381,217
2024.0,50.0,MS,5006408.0,Pedro Gomes,MUNICIPAL,33.7,55.86,22.159999999999997,40.53,15.329999999999998,1,47.79,55.14,62.28,68.92,74.86,80.0,2,85.9375,3183,42
2024.0,29.0,BA,2900504.0,Érico Cardoso,MUNICIPAL,68.1,37.21,-30.889999999999993,69.97,-32.76,0,71.83,73.62,75.33,76.96,78.52,80.0,0,93.47826086956522,4446,159
2024.0,35.0,SP,3520905.0,Ipaussu,MUNICIPAL,55.8,54.96,-0.8399999999999963,59.79,-4.829999999999998,0,63.68,67.41,70.92,74.2,77.23,80.0,2,93.95973154362416,3267,419
2024.0,31.0,MG,3126802.0,Frei Gaspar,MUNICIPAL,51.8,69.89,18.090000000000003,56.48,13.410000000000004,1,61.02,65.38,69.5,73.32,76.83,80.0,3,98.7012987012987,1971,530
2024.0,21.0,MA,2107407.0,Olho d'Água das Cunhãs,MUNICIPAL,53.9,58.91,5.009999999999998,58.25,0.6599999999999966,1,62.45,66.47,70.26,73.79,77.04,80.0,2,91.55844155844156,2937,114
2024.0,31.0,MG,3131802.0,Itabirinha,MUNICIPAL,64.8,83.44,18.64,67.27,16.17,1,69.66,71.96,74.14,76.21,78.16,80.0,5,94.44444444444444,768,194
2024.0,17.0,TO,1709807.0,Ipueiras,MUNICIPAL,27.3,21.43,-5.870000000000001,34.46,-13.030000000000001,0,42.44,50.84,59.19,67.04,74.04,80.0,0,93.33333333333331,4924,123
2024.0,29.0,BA,2909406.0,Cotegipe,MUNICIPAL,40.8,41.9,1.1000000000000014,46.95,-5.050000000000004,0,53.23,59.4,65.3,70.75,75.67,80.0,1,92.92035398230088,4174,110
2024.0,25.0,PB,2509602.0,Monte Horebe,MUNICIPAL,84.3,93.4,9.100000000000009,80.0,13.400000000000006,1,80.0,80.0,80.0,80.0,80.0,80.0,5,95.74468085106383,258,16
2024.0,29.0,BA,2913606.0,Ilhéus,MUNICIPAL,32.3,26.35,-5.949999999999996,39.22,-12.869999999999997,0,46.65,54.24,61.63,68.53,74.69,80.0,0,87.92991563919533,4845,313
2024.0,32.0,ES,3203320.0,Marataízes,MUNICIPAL,73.3,69.4,-3.8999999999999915,74.32,-4.9199999999999875,0,75.34,76.33,77.29,78.22,79.12,80.0,3,86.58536585365853,2014,60
2024.0,17.0,TO,1718840.0,Sandolândia,MUNICIPAL,45.7,53.5,7.799999999999997,51.26,2.240000000000002,1,56.78,62.14,67.22,71.93,76.2,80.0,2,91.83673469387756,3383,44
2024.0,43.0,RS,4311718.0,Maçambará,MUNICIPAL,67.0,42.4,-24.6,69.08,-26.68,0,71.11,73.07,74.93,76.71,78.4,80.0,1,78.18181818181819,4154,299
2024.0,21.0,MA,2111953.0,Sucupira do Riachão,MUNICIPAL,75.4,80.65,5.25,76.09,4.560000000000002,1,76.78,77.45,78.11,78.75,79.38,80.0,5,100.0,988,28
2024.0,31.0,MG,3164704.0,São Sebastião do Paraíso,MUNICIPAL,65.5,81.09,15.590000000000003,67.85,13.240000000000009,1,70.13,72.31,74.39,76.37,78.24,80.0,5,93.29608938547486,955,255
2024.0,17.0,TO,1700350.0,Aliança do Tocantins,MUNICIPAL,95.5,76.09,-19.409999999999997,80.0,-3.9099999999999966,0,80.0,80.0,80.0,80.0,80.0,80.0,4,81.25,1404,3
2024.0,42.0,SC,4210902.0,Modelo,MUNICIPAL,81.6,94.86,13.260000000000005,80.0,14.86,1,80.0,80.0,80.0,80.0,80.0,80.0,5,89.13043478260869,207,7
2024.0,31.0,MG,3131307.0,Ipatinga,MUNICIPAL,64.7,70.92,6.219999999999999,67.17,3.75,1,69.58,71.9,74.1,76.18,78.15,80.0,4,87.67303889255109,1855,505
2024.0,11.0,RO,1100502.0,Novo Horizonte do Oeste,MUNICIPAL,72.5,70.67,-1.8299999999999983,73.7,-3.030000000000001,0,74.83,75.93,77.0,78.03,79.03,80.0,4,93.57798165137616,1886,20
2024.0,35.0,SP,3517208.0,Guaiçara,MUNICIPAL,50.6,60.0,9.399999999999999,55.48,4.520000000000003,1,60.21,64.77,69.06,73.06,76.71,80.0,3,91.97080291970804,2836,335
2024.0,26.0,PE,2601003.0,Angelim,MUNICIPAL,62.1,62.41,0.30999999999999517,65.01,-2.6000000000000085,0,67.86,70.58,73.16,75.6,77.88,80.0,3,96.7032967032967,2640,100
2024.0,31.0,MG,3144003.0,Mutum,MUNICIPAL,61.5,76.73,15.230000000000004,64.53,12.200000000000003,1,67.47,70.29,72.96,75.47,77.82,80.0,4,90.9090909090909,1340,363
2024.0,29.0,BA,2920205.0,Malhada,MUNICIPAL,25.2,33.68,8.48,32.45,1.2299999999999969,1,40.62,49.33,58.09,66.37,73.75,80.0,0,98.44559585492227,4602,205
2024.0,17.0,TO,1720937.0,Taipas do Tocantins,MUNICIPAL,55.9,55.56,-0.3399999999999963,59.86,-4.299999999999997,0,63.74,67.45,70.95,74.22,77.24,80.0,2,100.0,3214,37
2024.0,31.0,MG,3136405.0,Joaquim Felício,MUNICIPAL,52.4,71.38,18.979999999999997,56.95,14.429999999999993,1,61.4,65.67,69.7,73.45,76.89,80.0,4,87.2340425531915,1822,493
2024.0,51.0,MT,5107305.0,São José do Rio Claro,MUNICIPAL,73.2,60.28,-12.920000000000002,74.23,-13.950000000000003,0,75.26,76.27,77.24,78.19,79.11,80.0,3,91.2,2817,87
2024.0,51.0,MT,5107404.0,São Pedro da Cipa,MUNICIPAL,72.9,76.26,3.3599999999999994,74.0,2.260000000000005,1,75.07,76.12,77.14,78.12,79.08,80.0,4,97.10144927536231,1385,30
2024.0,35.0,SP,3536570.0,Paulistânia,MUNICIPAL,38.3,73.68,35.38000000000001,44.71,28.970000000000006,1,51.35,57.94,64.27,70.13,75.4,80.0,4,95.0,1624,141
2024.0,50.0,MS,5002704.0,Campo Grande,MUNICIPAL,41.6,51.76,10.159999999999997,47.69,4.07,1,53.84,59.88,65.63,70.96,75.77,80.0,2,89.34485241180705,3510,54
2024.0,51.0,MT,5105176.0,Juruena,MUNICIPAL,59.7,73.66,13.959999999999994,63.07,10.589999999999996,1,66.31,69.4,72.33,75.07,77.63,80.0,4,88.55421686746988,1628,39
2024.0,31.0,MG,3106408.0,Belo Vale,MUNICIPAL,93.1,97.32,4.219999999999999,80.0,17.319999999999993,1,80.0,80.0,80.0,80.0,80.0,80.0,5,97.5,113,10
2024.0,41.0,PR,4119400.0,Piraí do Sul,MUNICIPAL,73.0,74.06,1.0600000000000023,74.08,-0.01999999999999602,0,75.14,76.17,77.17,78.15,79.09,80.0,4,86.66666666666667,1592,200
2024.0,43.0,RS,4311734.0,Mampituba,MUNICIPAL,66.2,55.2,-11.0,68.47,-13.269999999999996,0,70.62,72.69,74.67,76.54,78.32,80.0,2,94.73684210526316,3245,168
2024.0,35.0,SP,3502200.0,Angatuba,MUNICIPAL,48.3,59.71,11.410000000000004,53.44,6.270000000000003,1,58.57,63.51,68.18,72.52,76.46,80.0,2,88.212927756654,2876,341
2024.0,15.0,PA,1506583.0,Santa Maria das Barreiras,MUNICIPAL,53.6,42.45,-11.149999999999999,58.01,-15.559999999999995,0,62.25,66.32,70.15,73.73,77.01,80.0,1,81.72757475083057,4148,89
2024.0,35.0,SP,3528908.0,Mariápolis,MUNICIPAL,53.0,48.4,-4.600000000000001,57.49,-9.090000000000003,0,61.83,66.0,69.93,73.59,76.95,80.0,1,93.93939393939394,3747,498
2024.0,35.0,SP,3550704.0,São Sebastião,MUNICIPAL,39.2,44.38,5.18,45.57,-1.1899999999999977,0,52.07,58.51,64.66,70.37,75.5,80.0,1,91.6279069767442,4030,545
2024.0,29.0,BA,2915809.0,Itambé,MUNICIPAL,22.2,26.98,4.780000000000001,29.39,-2.41,0,37.77,46.95,56.34,65.3,73.29,80.0,0,91.97080291970804,4830,308
2024.0,31.0,MG,3121308.0,Descoberto,MUNICIPAL,62.7,73.05,10.349999999999994,65.54,7.509999999999991,1,68.28,70.9,73.39,75.74,77.94,80.0,4,86.36363636363636,1682,454
2024.0,29.0,BA,2927101.0,Rodelas,MUNICIPAL,23.3,26.35,3.0500000000000007,30.48,-4.129999999999999,0,38.79,47.81,56.97,65.69,73.45,80.0,0,94.87179487179486,4845,313
2024.0,41.0,PR,4106803.0,Cruz Machado,MUNICIPAL,80.7,84.49,3.789999999999992,80.0,4.489999999999995,1,80.0,80.0,80.0,80.0,80.0,80.0,5,92.42424242424242,709,64
2024.0,42.0,SC,4212304.0,Paulo Lopes,MUNICIPAL,63.1,40.02,-23.08,65.85,-25.82999999999999,0,68.53,71.09,73.52,75.82,77.98,80.0,1,88.7218045112782,4278,236
2024.0,22.0,PI,2205151.0,Jacobina do Piauí,MUNICIPAL,88.5,84.31,-4.189999999999998,80.0,4.310000000000002,1,80.0,80.0,80.0,80.0,80.0,80.0,5,100.0,717,49
2024.0,22.0,PI,2207934.0,Pedro Laurentino,MUNICIPAL,37.8,47.35,9.550000000000004,44.28,3.0700000000000003,1,50.99,57.66,64.06,70.01,75.34,80.0,1,95.83333333333334,3827,167
2024.0,24.0,RN,2411700.0,São Bento do Trairí,MUNICIPAL,33.4,33.62,0.21999999999999886,40.24,-6.6200000000000045,0,47.54,54.95,62.14,68.83,74.83,80.0,0,87.5,4605,98
2024.0,42.0,SC,4215109.0,Rodeio,MUNICIPAL,57.1,68.35000000000001,11.250000000000007,60.87,7.480000000000011,1,64.55,68.06,71.38,74.49,77.36,80.0,3,76.97841726618705,2119,142
2024.0,51.0,MT,5103957.0,Glória D'Oeste,MUNICIPAL,90.6,83.78,-6.819999999999993,80.0,3.780000000000001,1,80.0,80.0,80.0,80.0,80.0,80.0,5,96.07843137254902,748,15
2024.0,28.0,SE,2807501.0,Tomar do Geru,MUNICIPAL,42.9,40.43,-2.469999999999999,48.79,-8.36,0,54.75,60.58,66.13,71.26,75.9,80.0,1,96.63865546218489,4262,22
2024.0,21.0,MA,2102556.0,Campestre do Maranhão,MUNICIPAL,64.7,61.7,-3.0,67.22,-5.519999999999996,0,69.62,71.93,74.12,76.2,78.16,80.0,3,91.75257731958764,2696,102
2024.0,26.0,PE,2601300.0,Barra de Guabiraba,MUNICIPAL,80.8,86.54,5.740000000000009,80.0,6.540000000000006,1,80.0,80.0,80.0,80.0,80.0,80.0,5,100.0,575,15
2024.0,41.0,PR,4126207.0,Sapopema,MUNICIPAL,73.3,83.01,9.710000000000008,74.36,8.650000000000006,1,75.36,76.35,77.3,78.23,79.13,80.0,5,92.70833333333334,800,75
2024.0,35.0,SP,3536109.0,Pardinho,MUNICIPAL,57.7,56.51,-1.1900000000000048,61.43,-4.920000000000002,0,65.0,68.41,71.62,74.64,77.43,80.0,2,88.78504672897196,3135,390
2024.0,22.0,PI,2203701.0,Esperantina,MUNICIPAL,57.0,73.13,16.129999999999995,60.81,12.319999999999993,1,64.5,68.03,71.36,74.47,77.35,80.0,4,98.34123222748816,1673,84
2024.0,24.0,RN,2407609.0,Messias Targino,MUNICIPAL,17.1,26.32,9.219999999999999,23.97,2.3500000000000014,1,32.5,42.37,52.9,63.17,72.37,80.0,0,77.55102040816327,4847,131
2024.0,32.0,ES,3202801.0,Itapemirim,MUNICIPAL,60.9,75.42,14.520000000000003,64.07,11.350000000000009,1,67.11,70.01,72.76,75.34,77.76,80.0,4,92.6923076923077,1458,50
2024.0,42.0,SC,4200754.0,Alto Bela Vista,MUNICIPAL,87.4,85.18,-2.219999999999999,80.0,5.180000000000007,1,80.0,80.0,80.0,80.0,80.0,80.0,5,93.10344827586206,649,22
2024.0,13.0,AM,1302801.0,Maraã,MUNICIPAL,21.0,48.41,27.409999999999997,28.09,20.319999999999997,1,36.53,45.89,55.55,64.81,73.08,80.0,1,81.9672131147541,3745,22
2024.0,22.0,PI,2206670.0,Morro do Chapéu do Piauí,MUNICIPAL,28.8,40.04,11.239999999999998,35.98,4.060000000000002,1,43.81,51.95,59.99,67.53,74.25,80.0,1,97.46835443037976,4277,189
2024.0,17.0,TO,1711506.0,Jaú do Tocantins,MUNICIPAL,61.1,62.32,1.2199999999999989,64.21,-1.8899999999999935,0,67.22,70.1,72.82,75.38,77.78,80.0,3,84.21052631578947,2650,15
2024.0,26.0,PE,2610004.0,Palmares,MUNICIPAL,43.0,64.85,21.849999999999994,48.92,15.929999999999993,1,54.86,60.67,66.19,71.3,75.92,80.0,3,94.16909620991254,2414,90
2024.0,35.0,SP,3548401.0,Santópolis do Aguapeí,MUNICIPAL,73.9,77.36,3.4599999999999937,74.82,2.5400000000000063,1,75.74,76.64,77.51,78.37,79.19,80.0,4,96.875,1269,107
2024.0,15.0,PA,1500206.0,Acará,MUNICIPAL,39.0,41.73,2.729999999999997,45.4,-3.6700000000000017,0,51.93,58.39,64.58,70.32,75.48,80.0,1,84.75409836065573,4187,91
2024.0,52.0,GO,5213509.0,Monte Alegre de Goiás,MUNICIPAL,73.9,81.87,7.969999999999999,74.82,7.050000000000011,1,75.75,76.64,77.52,78.37,79.2,80.0,5,90.14084507042254,894,103
2024.0,41.0,PR,4101606.0,Arapoti,MUNICIPAL,75.4,67.63,-7.77000000000001,76.12,-8.490000000000009,0,76.8,77.47,78.12,78.76,79.39,80.0,3,90.0,2182,277
2024.0,35.0,SP,3522901.0,Itapuí,MUNICIPAL,35.0,53.04,18.04,41.78,11.259999999999998,1,48.86,55.99,62.88,69.29,75.02,80.0,2,89.63414634146342,3422,456
2024.0,31.0,MG,3136652.0,Juatuba,MUNICIPAL,47.6,68.53,20.93,52.87,15.660000000000004,1,58.1,63.15,67.93,72.36,76.39,80.0,3,90.0763358778626,2102,557
2024.0,42.0,SC,4212908.0,Pinhalzinho,MUNICIPAL,78.3,78.35000000000001,0.05000000000001137,78.51,-0.1599999999999966,0,78.76,79.01,79.26,79.51,79.76,80.0,4,80.7017543859649,1167,50
2024.0,24.0,RN,2412302.0,São José do Campestre,MUNICIPAL,18.1,49.42,31.32,25.0,24.42,1,33.52,43.28,53.59,63.6,72.55,80.0,1,73.80952380952381,3682,39
2024.0,41.0,PR,4125308.0,São Jorge do Ivaí,MUNICIPAL,83.0,70.73,-12.269999999999996,80.0,-9.269999999999996,0,80.0,80.0,80.0,80.0,80.0,80.0,4,98.21428571428572,1877,247
2024.0,17.0,TO,1715150.0,Novo Alegre,MUNICIPAL,71.7,70.33,-1.3700000000000045,72.98,-2.6500000000000057,0,74.25,75.48,76.67,77.82,78.93,80.0,4,96.0,1915,6
2024.0,22.0,PI,2208502.0,Porto,MUNICIPAL,40.1,36.04,-4.060000000000002,46.38,-10.340000000000003,0,52.75,59.03,65.03,70.59,75.6,80.0,0,96.27329192546584,4511,196
2024.0,26.0,PE,2608057.0,Jatobá,MUNICIPAL,76.1,68.05,-8.049999999999997,76.72,-8.670000000000002,0,77.29,77.85,78.41,78.95,79.48,80.0,3,92.43697478991596,2148,78
2024.0,25.0,PB,2502409.0,Bonito de Santa Fé,MUNICIPAL,40.9,60.93,20.03,47.04,13.89,1,53.3,59.46,65.34,70.78,75.69,80.0,3,94.31818181818184,2760,88
2024.0,31.0,MG,3102050.0,Alto Caparaó,MUNICIPAL,93.8,87.17,-6.6299999999999955,80.0,7.170000000000002,1,80.0,80.0,80.0,80.0,80.0,80.0,5,93.93939393939394,537,120
2024.0,33.0,RJ,3300803.0,Cachoeiras de Macacu,MUNICIPAL,50.6,49.28,-1.3200000000000003,55.43,-6.149999999999999,0,60.17,64.73,69.04,73.04,76.7,80.0,1,78.7375415282392,3688,68
2024.0,22.0,PI,2203230.0,Currais,MUNICIPAL,93.2,92.5,-0.7000000000000028,80.0,12.5,1,80.0,80.0,80.0,80.0,80.0,80.0,5,97.5,290,29
2024.0,22.0,PI,2208304.0,Piracuruca,MUNICIPAL,75.6,82.48,6.88000000000001,76.3,6.180000000000007,1,76.95,77.58,78.21,78.82,79.41,80.0,5,98.99497487437183,840,53
2024.0,33.0,RJ,3304102.0,Porciúncula,MUNICIPAL,35.4,52.38,16.980000000000004,42.11,10.270000000000003,1,49.15,56.22,63.04,69.38,75.07,80.0,2,88.48920863309353,3468,60
2024.0,29.0,BA,2910206.0,Dom Macedo Costa,MUNICIPAL,85.9,52.38,-33.52,80.0,-27.619999999999997,0,80.0,80.0,80.0,80.0,80.0,80.0,2,91.30434782608695,3468,33
2024.0,35.0,SP,3540002.0,Pompéia,MUNICIPAL,62.1,60.32,-1.7800000000000011,65.04,-4.720000000000006,0,67.88,70.6,73.18,75.61,77.88,80.0,3,89.94708994708994,2813,330
2024.0,31.0,MG,3104452.0,Aricanduva,MUNICIPAL,56.5,84.87,28.370000000000005,60.38,24.490000000000002,1,64.15,67.76,71.17,74.36,77.3,80.0,5,86.66666666666667,676,174
2024.0,15.0,PA,1501808.0,Breves,MUNICIPAL,44.0,55.58,11.579999999999998,49.78,5.799999999999997,1,55.57,61.21,66.57,71.53,76.02,80.0,2,84.83290488431876,3212,31
2024.0,12.0,AC,1200336.0,Mâncio Lima,MUNICIPAL,,38.07,,,,,45.65,53.44,61.06,68.18,74.54,80.0,0,82.6923076923077,4396,16
2024.0,29.0,BA,2926657.0,Ribeirão do Largo,MUNICIPAL,47.3,52.63,5.330000000000005,52.59,0.03999999999999915,1,57.87,62.98,67.81,72.29,76.36,80.0,2,92.6829268292683,3447,29
2024.0,35.0,SP,3551900.0,Severínia,MUNICIPAL,42.1,61.65,19.549999999999997,48.16,13.490000000000002,1,54.23,60.18,65.84,71.09,75.82,80.0,3,89.44444444444444,2704,302
2024.0,42.0,SC,4213104.0,Piratuba,MUNICIPAL,81.4,83.99,2.589999999999989,80.0,3.989999999999995,1,80.0,80.0,80.0,80.0,80.0,80.0,5,79.76190476190477,738,26
2024.0,35.0,SP,3512100.0,Colômbia,MUNICIPAL,90.6,72.63,-17.97,80.0,-7.3700000000000045,0,80.0,80.0,80.0,80.0,80.0,80.0,4,89.91596638655463,1712,152
2024.0,31.0,MG,3148400.0,Paulistas,MUNICIPAL,70.4,90.14,19.739999999999995,71.9,18.239999999999995,1,73.38,74.81,76.19,77.51,78.78,80.0,5,89.58333333333334,396,75
2024.0,23.0,CE,2313708.0,Umari,MUNICIPAL,87.6,88.49,0.8900000000000006,80.0,8.489999999999995,1,80.0,80.0,80.0,80.0,80.0,80.0,5,96.36363636363636,464,120
2024.0,32.0,ES,3202603.0,Iconha,MUNICIPAL,76.3,75.87,-0.4299999999999926,76.89,-1.019999999999996,0,77.43,77.96,78.49,79.0,79.5,80.0,4,95.0354609929078,1427,49
